P503	小學	聖公會馬鞍山主風小學     SKH MA ON SHAN HOLY SPIRIT PRIMARY SCH     http://www.skhmoshs.edu.hk	新界沙田馬鞍山寧泰路３５號	35 NING TAI ROAD MA ON SHAN SHATIN NEW TERRITORIES
P504	小學	聖公會蒙恩小學     SKH MUNG YAN PRIMARY SCHOOL     http://www.skhmungyanps.edu.hk	新界屯門景峰徑１號	1 KING FUNG PATH TUEN MUN NEW TERRITORIES
P505	小學	聖公會聖紀文小學     SKH ST CLEMENT'S PRIMARY SCHOOL     http://www.skhscps.edu.hk	九龍長沙灣幸福街五號	5 FORTUNE STREET CHEUNG SHA WAN KOWLOON
P506	小學	聖公會聖雅各小學     SKH ST JAMES' PRIMARY SCHOOL     http://skhsjps.edu.hk	香港灣仔堅尼地道１１０號	110 KENNEDY ROAD WAN CHAI HONG KONG
P507	小學	聖公會聖約翰小學     SKH ST JOHN'S PRIMARY SCHOOL     http://www.jos.edu.hk	九龍清水灣道十六號	16 CLEAR WATER BAY ROAD KOWLOON
P508	小學	聖公會聖約瑟小學     SKH ST JOSEPH'S PRIMARY SCHOOL     http://www.skhsjs.edu.hk	新界元朗錦田波地路１２號	12 PO TEI ROAD KAM TIN, YUEN LONG NEW TERRITORIES
P509	小學	聖公會聖馬太小學     SKH ST MATTHEW'S PRIMARY SCHOOL     http://www.stmatthew.edu.hk	香港上環新街１２－２０號	12-20 NEW STREET SHEUNG WAN HONG KONG
P510	小學	聖公會聖米迦勒小學     SKH ST MICHAEL'S PRIMARY SCHOOL     http://www.skhcwsms.edu.hk/new_website/	香港北角炮台山道２３號	23 FORTRESS HILL ROAD NORTH POINT HONG KONG
P511	小學	聖公會聖彼得小學     SKH ST PETER'S PRIMARY SCHOOL     http://www.spps.edu.hk/	香港山道７０及８８號	70 & 88 HILL ROAD HONG KONG
P512	小學	聖公會聖多馬小學     SKH ST THOMAS' PRIMARY SCHOOL     http://www.skhstthomas.edu.hk/	九龍深水埗東沙島街１４５號	145 PRATAS STREET SHAM SHUI PO KOWLOON
P513	小學	聖公會聖提摩太小學     SKH ST TIMOTHY'S PRIMARY SCHOOL     http://www.stps.edu.hk/	九龍紅磡鶴園街１４號及１９號	14 & 19 HOK YUEN STREET HUNG HOM KOWLOON
P514	小學	聖公會德田李兆強小學     SKH TAK TIN LEE SHIU KEUNG PRIMARY SCH     http://www.skhttlsk.edu.hk	九龍觀塘藍田慶田街３號	NO 3 HING TIN STREET LAM TIN KWUN TONG KOWLOON
P515	小學	聖公會天水圍靈愛小學     SKH TIN SHUI WAI LING OI PRIMARY SCHOOL     http://www.skhtswlo.edu.hk	新界元朗天水圍天瑞路８２號	82 TIN SHUI ROAD TIN SHUI WAI, YUEN LONG NEW TERRITORIES
P516	小學	聖公會田灣始南小學     SKH TIN WAN CHI NAM PRIMARY SCHOOL     http://www.tcn.edu.hk	香港香港仔田灣新街５號	5 TIN WAN NEW STREET ABERDEEN HONG KONG
P517	小學	聖公會青衣邨何澤芸小學     SKH TSING YI EST HO CHAK WAN PRI SCH     http://www.tyehcw.edu.hk	新界青衣青綠街３號	3 TSING LUK STREET TSING YI NEW TERRITORIES
P518	小學	聖公會偉倫小學     SKH WEI LUN PRIMARY SCHOOL     http://www.skhweilun.edu.hk	新界大嶼山愉景灣第十三區	AREA 13, DISCOVERY BAY LANTAU ISLAND NEW TERRITORIES
P519	小學	聖公會榮真小學     SKH WING CHUN PRIMARY SCHOOL     http://www.skhwc.edu.hk	新界粉嶺吉祥街３號	NO 3 KAT CHEUNG CRESCENT FANLING NEW TERRITORIES
P520	小學	聖公會仁立小學     SKH YAN LAAP PRIMARY SCHOOL     http://www.yanlaap.edu.hk	新界葵涌葵盛圍３９９號	399 KWAI SHING CIRCUIT KWAI CHUNG NEW TERRITORIES
P521	小學	聖公會阮鄭夢芹小學     SKH YUEN CHEN MAUN CHEN PRIMARY SCHOOL     http://www.skhycmcps.edu.hk/	新界大埔廣福邨	KWONG FUK ESTATE TAI PO NEW TERRITORIES
P522	小學	香港扶幼會盛德中心學校     SOC OF BOYS' CTRS SHING TAK CTR SCH     http://www.shingtak.edu.hk	九龍觀塘利安里二號Ａ	2A LEE ON LANE KWUN TONG KOWLOON
P523	小學	香港扶幼會則仁中心學校     SOCIETY OF BOYS' CTRS CHAK YAN CTR SCH     http://www.cycschool.edu.hk	九龍深水埗歌和老街４７號	47 CORNWALL STREET SHAMSHUIPO KOWLOON
P524	小學	南元朗官立小學     SOUTH YUEN LONG GOV PRI SCH     http://www.sylgps.edu.hk	新界元朗欖口村路二十一號	NO 21, LAM HAU TSUEN RD YUEN LONG NEW TERRITORIES
P525	小學	十八鄉鄉事委員會公益社小學     SPH RURAL COMMITTEE KUNG YIK SHE PRI SCH     http://www.kysps.edu.hk/	新界元朗天水圍第２７區	AREA 27 TIN SHUI WAI, YUEN LONG NEW TERRITORIES
P526	小學	柏立基教育學院校友會何壽基學校     SRBCEPSA HO SAU KI SCHOOL     http://www.hosauki.edu.hk	新界屯門田景邨屋邨小學Ｎｏ． １學校校舍	ESTATE SCHOOL NO. 1 TIN KING ESTATE TUEN MUN NEW TERRITORIES
P527	小學	柏立基教育學院校友會李一諤紀念學校     SRBCEPSA LEE YAT NGOK MEMORIAL SCHOOL     http://www.lynms.edu.hk	新界葵涌葵盛圍２２１號	221 KWAI SHING CIRCUIT KWAI CHUNG NEW TERRITORIES
P528	小學	深水埔街坊福利會小學     SSP KAIFONG WELFARE ASSN PRI SCH     http://www.sspkw.edu.hk	九龍深水埗汝州街８８號３－６樓	2/F - 5/F 88 YU CHAU STREET SHAMSHUIPO KOWLOON
P529	小學	天主教聖安德肋小學     ST ANDREW'S CATHOLIC PRIMARY SCHOOL     http://www.sacps.edu.hk	新界將軍澳翠嶺路３０號	30 CHUI LING ROAD TSEUNG KWAN O NEW TERRITORIES
P530	小學	聖安多尼學校     ST ANTHONY'S SCHOOL     http://www.stanthonys.edu.hk	香港薄扶林道６９號Ａ	69A POKFULAM ROAD HONG KONG
P531	小學	聖安當小學     ST ANTONIUS PRIMARY SCHOOL     http://www.saps.edu.hk/	九龍觀塘油塘道１號（幼稚園部份及七樓除外）	1 YAU TONG ROAD KWUN TONG KOWLOON
P532	小學	聖文德天主教小學     ST BONAVENTURE CATHOLIC PRIMARY SCHOOL     http://www.sbcps.edu.hk	九龍鑽石山鳳德邨鳳禮道	FUNG LAI ROAD FUNG TAK ESTATE DIAMOND HILL KOWLOON
P533	小學	聖嘉祿學校     ST CHARLES SCHOOL     http://www.stcharles.edu.hk	香港堅尼地城蒲飛路２５號	25 POKFIELD ROAD KENNEDY TOWN HONG KONG
P534	小學	ST CLARE'S PRIMARY SCHOOL     http://scps.school.hk	香港般咸道光景台３－６號	3-6 PROSPECT PLACE BONHAM ROAD WESTERN HONG KONG
P535	小學	聖愛德華天主教小學     ST EDWARD'S CATHOLIC PRIMARY SCHOOL     http://www.stedward.edu.hk/	九龍觀塘藍田慶田街８號	8 HING TIN STREET LAM TIN KWUN TONG KOWLOON
P536	小學	獻主會聖馬善樂小學     ST EUGENE DE MAZENOD OBLATE PRIMARY SCH     http://www.semops.edu.hk	九龍土瓜灣天光道２４號	24 TIN KWONG ROAD TOKWAWAN KOWLOON
P537	小學	嘉諾撒聖方濟各學校     ST FRANCIS' CANOSSIAN SCHOOL     http://www.sfcs.edu.hk	香港灣仔聖佛蘭士街４２號及４４號	42 & 44 ST. FRANCIS STREET WANCHAI HONG KONG
P538	小學	聖方濟愛德小學     ST FRANCIS OF ASSISI'S CARITAS SCHOOL     http://www.sfacs.edu.hk	九龍深水埗石硤尾偉智街７號	7 WAI CHI STREET SHEK KIP MEI SHAM SHUI PO KOWLOON
P539	小學	聖方濟各英文小學     ST FRANCIS OF ASSISI'S ENGLISH PRI SCH     http://www.sfaeps.edu.hk	九龍深水埗石硤尾街５８號	58 SHEK KIP MEI STREET SHAM SHUI PO KOWLOON
P540	小學	聖若望英文書院     ST JOHANNES COLLEGE     http://www.st-johannes.edu.hk	九龍九龍塘窩打老道１０９號地下至一樓及１４３號	G/F - 1/F., 109 WATERLOO ROAD AND 143 WATERLOO ROAD KOWLOON TONG KOWLOON
P541	小學	聖若翰天主教小學     ST JOHN THE BAPTIST CATH PRI SCH     http://www.sjbcps.edu.hk	九龍觀塘宜安街２９號	29 YEE ON STREET KWUN TONG KOWLOON
P542	小學	聖若瑟英文小學     ST JOSEPH'S ANGLO-CHINESE PRIMARY SCHOOL     http://www.sjacps.edu.hk	九龍觀塘觀塘道５７號	57 KWUN TONG ROAD KWUN TONG KOWLOON
P543	小學	聖若瑟小學     ST JOSEPH'S PRIMARY SCHOOL     http://www.sjps.edu.hk	香港灣仔活道４８號	48 WOOD ROAD WANCHAI HONG KONG
P544	小學	聖瑪加利男女英文中小學     ST MARGARET'S CO-EDU ENG SEC & PRI SCH     http://www.smcesps.edu.hk	九龍深水埗深旺道３３號	33 SHAM MONG ROAD SHAMSHUIPO KOWLOON
P545	小學	嘉諾撒聖瑪利學校     ST MARY'S CANOSSIAN SCHOOL     http://www.smcs.edu.hk	九龍柯士甸道１６２號	162 AUSTIN ROAD KOWLOON
P546	小學	路德會聖馬太學校（秀茂坪）     ST MATTHEW'S LUTHERAN SCH (SAU MAU PING)     http://www.smssmp.edu.hk	九龍觀塘秀茂坪秀明道１２３號	123 SAU MING ROAD SAU MAU PING KWUN TONG KOWLOON
P547	小學	聖博德天主教小學（蒲崗村道）     ST PATRICK'S CATH PRI SCH (P K VILL RD)     http://www.spcpspkv.edu.hk	九龍黃大仙蒲崗村道１７８號	178 PO KONG VILLAGE ROAD WONG TAI SIN KOWLOON
P548	小學	聖博德學校     ST PATRICK'S SCHOOL     http://www.sps.edu.hk	九龍橫頭磡富美東街１２號	12 FU MEI STREET EAST WANG TAU HOM KOWLOON
P549	小學	聖保羅男女中學附屬小學     ST PAUL'S CO-EDU COLLEGE PRI SCH     http://www.spcc.edu.hk	香港黄竹坑南風徑１１號	11 NAM FUNG PATH WONG CHUK HANG HONG KONG
P550	小學	聖保羅書院小學     ST PAUL'S COLLEGE PRIMARY SCHOOL     http://www.spc-ps.edu.hk	香港域多利道７７７號	777 VICTORIA ROAD HONG KONG
P551	小學	聖保祿學校（小學部）     ST PAUL'S CONVENT SCH (PRI SECTION)     http://www.spcspr.edu.hk/	香港銅鑼灣禮頓道１４０號小學校舍地下至６樓	GR-6/F OF PRIMARY SCHOOL BUILDING 140 LEIGHTON ROAD CAUSEWAY BAY HONG KONG
P552	小學	聖保祿天主教小學     ST PAUL'S PRIMARY CATHOLIC SCHOOL   	香港柴灣興華（二）邨二號學校	ESTATE SCHOOL NO.2 HING WAH (II) ESTATE CHAI WAN HONG KONG
P553	小學	聖伯多祿天主教小學     ST PETER'S CATHOLIC PRIMARY SCHOOL     http://www.spcps.edu.hk	香港鴨脷洲利東邨第二期	PHASE 2 LEI TUNG ESTATE AP LEI CHAU HONG KONG
P554	小學	聖羅撒學校     ST ROSE OF LIMA'S SCHOOL     http://www.srols.edu.hk	九龍基堤道４號	4 EMBANKMENT ROAD KOWLOON
P555	小學	聖士提反書院附屬小學     ST STEPHEN'S COLLEGE PREPARATORY SCHOOL     http://www.sscps.edu.hk/	香港赤柱黃麻角道３０－３２號Ａ座、Ｂ座、Ｅ座及校役宿舍	BLOCK A, BLOCK B, BLOCK E AND MINOR STAFF QUARTER 30-32 WONG MA KOK ROAD STANLEY HONG KONG
P556	小學	聖士提反女子中學附屬小學     ST STEPHEN'S GIRLS' PRIMARY SCHOOL     http://www.ssgps.edu.hk	香港柏道三十三號	33 PARK ROAD HONG KONG
P557	小學	德萃小學     ST. HILARY'S PRIMARY SCHOOL     http://www.sthilarys.edu.hk	新界大埔運頭街６號第７６０號餘段Ａ座教學大樓	BLOCK A, 760R.P. 6 WAN TAU STREET TAIPO NEW TERRITORIES
P558	小學	聖類斯中學（小學部）     ST. LOUIS SCHOOL (PRIMARY SECTION)     http://stlouisps.edu.hk/	香港第三街１７９號Ｃ座	BLOCK C 179 THIRD STREET HONG KONG
P559	小學	聖馬可小學     ST. MARK'S PRIMARY SCHOOL     http://www.stmarksprischool.edu.hk	香港筲箕灣柴灣道７１號	71 CHAI WAN ROAD SHAUKEIWAN HONG KONG
P560	小學	STAMFORD AMERICAN SCHOOL HONG KONG     http://www.sais.hk	九龍何文田文福道２５號（６樓及７樓除外）	25 MAN FUK ROAD HO MAN TIN KOWLOON (EXCLUDING 6/F. AND 7/F.)
P561	小學	思達學校     STARTERS SCHOOL     http://www.starters.edu.hk/	香港皇后大道東１２－２２號東曦大廈１樓Ｂ室及２樓Ｃ室	FLAT B, 1/F & FLAT C, 2/F TUNG HEY BUILDING 12-22 QUEEN'S ROAD EAST HONG KONG
P562	小學	培基小學     STEWARDS POOI KEI PRIMARY SCHOOL     http://www.pooikei.edu.hk	新界沙田火炭樂霞坊	LOK HA SQUARE FO TAN SHATIN NEW TERRITORIES
P563	小學	順德聯誼總會何日東小學     STFA HO YAT TUNG PRIMARY SCHOOL     http://www.hytps.edu.hk	新界屯門第１５區友愛邨屋邨小學第５號	ESTATE PRIMARY SCHOOL NO 5 YAU OI ESTATE, AREA 15 TUEN MUN NEW TERRITORIES
P564	小學	順德聯誼總會李金小學     STFA LEE KAM PRIMARY SCHOOL     http://www.leekamps.edu.hk	新界屯門掃管笏路２３號	23 SO KWUN WAT ROAD TUEN MUN NEW TERRITORIES
P565	小學	順德聯誼總會梁潔華小學     STFA LEUNG KIT WAH PRIMARY SCHOOL     http://www.lkw.edu.hk	新界將軍澳第十九區	AREA 19 TSEUNG KWAN O NEW TERRITORIES
P566	小學	順德聯誼總會伍冕端小學     STFA WU MIEN TUEN PRIMARY SCHOOL     http://www.stfawmtps.edu.hk/	新界天水圍天恆邨	TIN HENG ESTATE, TIN SHUI WAI NEW TERRITORIES
P567	小學	順德聯誼總會胡少渠紀念小學     STFA WU SIU KUI MEMORIAL PRIMARY SCHOOL    http://www.wsk.edu.hk	新界屯門安定邨屋邨小學第三校舍	ESTATE PRIMARY SCHOOL NO 3 ON TING ESTATE TUEN MUN NEW TERRITORIES
P568	小學	大埔崇德黃建常紀念學校     SUNG TAK WONG KIN SHEUNG MEMORIAL SCHOOL     http://www.wks.edu.hk	新界大埔東昌街	TUNG CHEONG STREET TAI PO NEW TERRITORIES
P569	小學	東華三院高可寧紀念小學     T.W.G.HS KO HO NING MEM PRI SCH     http://www.twghkhnmp.edu.hk	新界葵涌麗瑤邨	LAI YIU ESTATE KWAI CHUNG NEW TERRITORIES
P570	小學	打鼓嶺嶺英公立學校     TA KU LING LING YING PUBLIC SCHOOL     http://www.tkllingying.edu.hk	新界北區打鼓嶺週田村	CHOW TIN VILLAGE TA KU LING NORTH DISTRICT NEW TERRITORIES
P571	小學	大角嘴天主教小學     TAI KOK TSUI CATHOLIC PRIMARY SCHOOL     http://www.tktcps.edu.hk	九龍大角咀大角咀道１４８號	148 TAI KOK TSUI ROAD TAI KOK TSUI KOWLOON
P572	小學	大埔浸信會公立學校     TAI PO BAPTIST PUBLIC SCHOOL     http://www.tpbps.edu.hk/	新界大埔廣福邨	KWONG FUK ESTATE TAI PO NEW TERRITORIES
P573	小學	大埔官立小學     TAI PO GOVERNMENT PRIMARY SCHOOL     http://www.tpgps.edu.hk	新界大埔大埔太和路八號	8 TAI PO TAI WO ROAD TAI PO NEW TERRITORIES
P574	小學	大埔循道衛理小學     TAI PO METHODIST SCHOOL     http://www.tpms.edu.hk	新界大埔棟樑路１０號	10 TUNG LUNG ROAD TAI PO NEW TERRITORIES
P575	小學	大埔舊墟公立學校（寶湖道）     TAI PO OLD MARKET PUB SCH (PLOVER COVE)     http://www.tpompspc.edu.hk/	新界大埔寶湖道７號	7 PLOVER COVE ROAD TAI PO NEW TERRITORIES
P576	小學	大埔舊墟公立學校     TAI PO OLD MARKET PUBLIC SCHOOL     http://www.tpomps.edu.hk/	新界大埔安祥路１０號	10 ON CHEUNG ROAD TAI PO NEW TERRITORIES
P577	小學	太古小學     TAIKOO PRIMARY SCHOOL     http://www.tps.edu.hk	香港英皇道１１００號	1100 KING'S ROAD HONG KONG
P578	小學	德雅小學     TAK NGA PRIMARY SCHOOL     http://www.tnps.edu.hk	九龍又一村達之路２０號	20 TAT CHEE AVENUE YAU YAT CHUEN KOWLOON
P579	小學	德信學校     TAK SUN SCHOOL     http://www.taksun.edu.hk	九龍柯士甸道１０３號及柯士甸道１０３號後座３樓及４樓部分	103 AUSTIN ROAD AND 3/F & PORTION OF 4/F REAR BUILDING 103 AUSTIN ROAD KOWLOON
P580	小學	道教青松小學（湖景邨）     TAOIST CHING CHUNG PRI SCH (WU KING EST)     http://www.tccpswke.edu.hk	新界屯門第２８區湖景邨第一期屋邨小學第１號校舍	ESTATE PRIMARY SCHOOL NO 1 PHASE 1, WU KING ESTATE, AREA 28 TUEN MUN NEW TERRITORIES
P581	小學	道教青松小學     TAOIST CHING CHUNG PRIMARY SCHOOL     http://www.tccps.edu.hk	新界屯門第七及第八區山景邨	SHAN KING ESTATE AREA 7 & 8 TUEN MUN NEW TERRITORIES
P582	小學	基督教香港信義會深信學校     THE ELCHK FAITH LUTHERAN SCHOOL     http://www.fls.edu.hk	九龍石硤尾培德街８號	8 PUI TAK STREET SHEK KIP MEI KOWLOON
P583	小學	基督教香港信義會馬鞍山信義學校     THE ELCHK MA ON SHAN LUTHERAN PRI SCH     http://www.mluthps.edu.hk	新界沙田馬鞍山恆安邨	HENG ON ESTATE MA ON SHAN SHATIN NEW TERRITORIES
P584	小學	基督教香港信義會禾輋信義學校     THE ELCHK WO CHE LUTHERAN SCHOOL     http://wcl.edu.hk	新界沙田禾輋邨	WO CHE ESTATE SHATIN NEW TERRITORIES
P585	小學	港灣學校     THE HARBOUR SCHOOL     http://www.ths.edu.hk/	香港堅尼地城卑路乍街２３號堅城中心２樓	2/F., KENNEDY TOWN CENTRE 23 BELCHER'S STREET KENNEDY TOWN HONG KONG
P586	小學	港灣學校     THE HARBOUR SCHOOL     http://www.ths.edu.hk/	香港鴨脷洲利枝道１３８號鴨脷洲中心地下低層Ａ－Ｄ舖及地下高層Ｄ－Ｅ舖	SHOP A-D ON LG/F .& SHOP D-E ON UG/F., AP LEI CHAU CENTRE 138 LEE CHI ROAD AP LEI CHAU HONG KONG
P587	小學	港灣學校     THE HARBOUR SCHOOL   	香港鴨脷洲邨鴨脷洲橋道３３２號校舍	SCHOOL NO.332 AP LEI CHAU BRIDGE ROAD AP LEI CHAU ESTATE HONG KONG
P588	小學	天主教聖華學校     THE LITTLE FLOWER'S CATHOLIC PRIMARY SCH     http://www.littleflowerschool.edu.hk	新界沙田禾輋邨	WO CHE ESTATE SHATIN NEW TERRITORIES
P589	小學	朗思國際學校     THINK INTERNATIONAL SCHOOL     http://www.think.edu.hk/	九龍界限街１１７號地下及１樓	G/F & 1/F 117 BOUNDARY STREET KOWLOON
P590	小學	天水圍天主教小學     TIN SHUI WAI CATHOLIC PRIMARY SCHOOL     http://www.tswcps.edu.hk	新界元朗天水圍天柏路２８號	28 TIN PAK ROAD TIN SHUI WAI, YUEN LONG NEW TERRITORIES
P591	小學	天水圍官立小學     TIN SHUI WAI GOVERNMENT PRIMARY SCHOOL    http://www.tswgps.edu.hk/	新界元朗天水圍天瑞路８號	8 TIN SHUI ROAD, TIN SHUI WAI YUEN LONG NEW TERRITORIES
P592	小學	天水圍循道衞理小學     TIN SHUI WAI METHODIST PRIMARY SCHOOL     http://www.tswmps.edu.hk	新界天水圍三十一區第一期	PHASE 1 AREA 31 TIN SHUI WAI NEW TERRITORIES
P593	小學	大角嘴天主教小學（海帆道）     TKT CATHOLIC PRIMARY SCHOOL (HOI FAN RD)    http://www.tktcpshfr.edu.hk/	九龍大角嘴海帆道２０號	20 HOI FAN ROAD TAI KOK TSUI KOWLOON
P594	小學	台山商會學校     TOI SHAN ASSOCIATION PRIMARY SCHOOL     http://www.ts.edu.hk	新界屯門石排頭路１４號	14 SHEK PAI TAU ROAD TUEN MUN NEW TERRITORIES
P595	小學	塘尾道官立小學     TONG MEI ROAD GOVERNMENT PRIMARY SCH     http://www.tmr.edu.hk	九龍大角咀塘尾道１７０號	170 TONG MI ROAD TAI KOK TSUI KOWLOON
P596	小學	香港真光中學     TRUE LIGHT MIDDLE SCHOOL OF HONG KONG     http://www.tlmshkps.edu.hk	香港大坑道５０號	50 TAI HANG ROAD HONG KONG
P597	小學	曾梅千禧學校     TSANG MUI MILLENNIUM SCHOOL     http://www.tmms.edu.hk	新界上水清城路１號	1 CHING SHING ROAD SHEUNG SHUI NEW TERRITORIES
P598	小學	將軍澳天主教小學     TSEUNG KWAN O CATHOLIC PRIMARY SCHOOL     http://www.tkocps.edu.hk	新界將軍澳唐賢街六號	6 TONG YIN STREET TSEUNG KWAN O NEW TERRITORIES
P599	小學	將軍澳官立小學     TSEUNG KWAN O GOVERNMENT PRI SCHOOL     http://www.tkogps.edu.hk	新界將軍澳厚德邨	HAU TAK ESTATE TSEUNG KWAN O NEW TERRITORIES
P600	小學	將軍澳循道衛理小學     TSEUNG KWAN O METHODIST PRIMARY SCHOOL     http://www.tkomps.edu.hk	新界將軍澳唐俊街１５號	15 TONG CHUN STREET TSEUNG KWAN O NEW TERRITORIES
P601	小學	將軍澳培智學校     TSEUNG KWAN O PUI CHI SCHOOL     http://www.puichi.edu.hk	新界將軍澳陶樂路九號	9 TO LOK ROAD TSEUNG KWAN O NEW TERRITORIES
P602	小學	青衣商會小學     TSING YI TRADE ASSOCIATION PRI SCH     http://www.tytaps.edu.hk/	新界青衣長康邨青康路１２號	12 CHING HONG ROAD CHEUNG HONG ESTATE TSING YI NEW TERRITORIES
P603	小學	荃灣天主教小學     TSUEN WAN CATHOLIC PRIMARY SCHOOL     http://www.twcps.edu.hk	新界荃灣德華街３７－４１號	37-41 TAK WAH STREET TSUEN WAN NEW TERRITORIES
P604	小學	荃灣潮州公學     TSUEN WAN CHIU CHOW PUBLIC SCHOOL     http://www.twccps.edu.hk/	新界荃灣海壩街８０號	80 HOI PA STREET TSUEN WAN NEW TERRITORIES
P605	小學	荃灣官立小學     TSUEN WAN GOVERNMENT PRIMARY SCHOOL     http://www.twgps.edu.hk/	新界荃灣青山公路六佰號	600 CASTLE PEAK ROAD, AREA 2 TSUEN WAN NEW TERRITORIES
P606	小學	荃灣商會學校     TSUEN WAN TRADE ASSOCIATION PRI SCH     http://www.twtaps.edu.hk	新界青衣青衣邨第一期	ESTATE PRIMARY SCHOOL NO.1 TSING YI ESTATE AREA 1 TSING YI ISLAND NEW TERRITORIES
P607	小學	崇真小學暨幼稚園     TSUNG TSIN PRIMARY SCHOOL AND KG     http://www.ttpskg.edu.hk	九龍深水埗大埔道５８號	58 TAI PO ROAD SHAMSHUIPO KOWLOON
P608	小學	慈雲山天主教小學     TSZ WAN SHAN CATHOLIC PRIMARY SCHOOL     http://www.t-cat.edu.hk	九龍黃大仙蒲崗村道１７２號	172 PO KONG VILLAGE ROAD WONG TAI SIN KOWLOON
P609	小學	屯門官立小學     TUEN MUN GOVERNMENT PRIMARY SCHOOL     http://www.tmgps.edu.hk	新界屯門兆康苑	SIU HONG COURT TUEN MUN NEW TERRITORIES
P610	小學	惇裕學校     TUN YU SCHOOL     http://www.tys.edu.hk	新界元朗新田	SAN TIN YUEN LONG NEW TERRITORIES
P611	小學	東涌天主教學校     TUNG CHUNG CATHOLIC SCHOOL     http://www.tccs.edu.hk	新界大嶼山東涌逸東街８號逸東（二）邨	YAT TUNG (2) ESTATE 8 YAT TUNG STREET TUNG CHUNG LANTAU ISLAND NEW TERRITORIES
P612	小學	東莞同鄉會方樹泉學校     TUNG KOON DIST SOC FONG SHU CHUEN SCH     http://www.tkfsc-school.edu.hk	九龍油麻地東莞街４３號	43 TUNG KUN STREET YAUMATEI KOWLOON
P613	小學	東莞學校     TUNG KOON SCHOOL     http://www.tks.edu.hk	新界上水馬會道	JOCKEY CLUB ROAD SHEUNG SHUI NEW TERRITORIES
P614	小學	通德學校     TUNG TAK SCHOOL     http://www.ttsch.edu.hk/	新界元朗錦田城門新村	SHING MUN SAN TSUEN, KAM TIN YUEN LONG NEW TERRITORIES
P615	小學	東灣莫羅瑞華學校     TUNG WAN MOK LAW SHUI WAH SCHOOL     http://www.twmlsws.edu.hk	新界大嶼山石壁東灣	TUNG WAN SHEK PIK, LANTAU ISLAND NEW TERRITORIES
P616	小學	荃灣公立何傳耀紀念小學     TW PUB HO CHUEN YIU MEM PRIMARY SCHOOL     http://www.twpsch.edu.hk	新界荃灣石圍角邨屋邨第一小學	ESTATE PRIMARY SCHOOL NO 1 SHEK WAI KOK ESTATE TSUEN WAN NEW TERRITORIES
P617	小學	東華三院周演森小學     TWGH CHOW YIN SUM PRIMARY SCHOOL     http://twghscysps.edu.hk	新界青衣青芊街８號	8 TSING CHIN STREET TSING YI NEW TERRITORIES
P618	小學	東華三院港九電器商聯會小學     TWGH HK & KLN ETC APP MER ASSN LTD SCH     http://www.eama.edu.hk	新界上水石湖墟七區	AREA 7 SHEK WU HUI SHEUNG SHUI NEW TERRITORIES
P619	小學	東華三院鶴山學校     TWGH HOK SHAN SCHOOL     http://www.hokshan.edu.hk	香港薄扶林華富邨華林徑５號	5 WAH LAM PATH, WAH FU ESTATE POKFULAM HONG KONG
P620	小學	東華三院群芳啓智學校     TWGH KWAN FONG KAI CHI SCHOOL     http://www.twghkfkcsp.edu.hk	九龍大坑東南山邨道２８號	G/F ROOF 28 NAM SHAN CHUEN ROAD TAI HANG TUNG KOWLOON
P621	小學	東華三院李東海小學     TWGH LEO TUNG-HAI LEE PRIMARY SCHOOL     http://www.twghlthlp.edu.hk/	新界元朗天水圍天壇街１９號	19 TIN TAN STREET, TIN SHUI WAI YUEN LONG NEW TERRITORIES
P622	小學	東華三院李賜豪小學     TWGH LI CHI HO PRIMARY SCHOOL     http://www.twghlchps.edu.hk	香港灣仔皇后大道東２８０號	280 QUEENS ROAD EAST WAN CHAI HONG KONG
P623	小學	東華三院羅裕積小學     TWGH LO YU CHIK PRIMARY SCHOOL     http://www.twghlycp.edu.hk	九龍油麻地碧街５１號	51 PITT STREET YAUMATEI KOWLOON
P624	小學	東華三院冼次雲小學     TWGH SIN CHU WAN PRIMARY SCHOOL     http://www.scwps.edu.hk	新界沙田大圍積福街３８號	ANNEX BLOCK, 38 CHIK FUK STREET TAI WAI SHATIN NEW TERRITORIES
P625	小學	東華三院鄧肇堅小學     TWGH TANG SHIU KIN PRIMARY SCHOOL     http://www.twghtskp.edu.hk	新界屯門安定邨	ON TING ESTATE TUEN MUN NEW TERRITORIES
P626	小學	東華三院徐展堂學校     TWGH TSUI TSIN TONG SCHOOL     http://www.twghtttsp.edu.hk	香港華富邨瀑布灣道廿五號	WAH FU ESTATE 25 WATERFALL BAY ROAD POKFULAM HONG KONG
P627	小學	東華三院黃士心小學     TWGH WONG SEE SUM PRIMARY SCHOOL     http://www.twghwssp.edu.hk	新界青衣長安邨	CHEUNG ON ESTATE TSING YI NEW TERRITORIES
P628	小學	東華三院王余家潔紀念小學     TWGH WONG YEE JAR JAT MEMORIAL PRI SCH     http://www.wyjjmps.edu.hk/	新界將軍澳學林里八號	8 HOK LAM LANE TSEUNG KWAN O NEW TERRITORIES
P629	小學	東華三院姚達之紀念小學（元朗）     TWGH YIU DAK CHI MEM PRI SCH (YUEN LONG)    http://www.ydc.edu.hk	新界天水圍天瑞邨	TIN SHUI ESTATE TIN SHUI WAI NEW TERRITORIES
P630	小學	東華三院馬錦燦紀念小學     TWGHS MA KAM CHAN MEM PRI SCH     http://www.twghmkc.edu.hk	新界上水彩園邨	CHOI YUEN ESTATE SHEUNG SHUI NEW TERRITORIES
